3.107671031301553199e+00,2.737289283254544969e+01
3.573527749588912172e+00,2.320047290871049839e+01
6.404847640084510019e+00,2.453529251081624807e+01
4.104839191431047141e+00,2.509979705949094608e+01
6.291361184578176946e+00,2.411725539455841627e+01
3.773866007430953129e+00,2.377044437763064622e+01
3.616762370008007821e+00,2.078951364301840954e+01
7.052878827143958418e+00,2.308271883218474940e+01
5.052593858530700643e+00,2.771022891443813307e+01
5.145390672977545599e+00,2.494596275904834926e+01
3.627500535931938774e+00,1.988706280224521450e+01
1.722228567459603621e+00,2.316291902790108637e+01
4.480021000200427927e+00,2.573266607417822982e+01
4.507084420463996821e+00,2.592763321706554080e+01
7.429787006337559063e+00,2.646634819647765369e+01
4.485115945300681695e+00,2.676701166913384000e+01
7.144165821795827043e+00,2.333190422707825107e+01
4.698982050447580328e+00,2.363243250444685373e+01
4.782735495939902215e+00,2.675115535059303795e+01
6.543385627571417729e+00,2.542169095173353810e+01
6.766672474975900187e+00,2.695820829224963688e+01
4.715377196635736290e+00,2.300263712439866381e+01
5.329778024523387003e+00,2.528999122587276460e+01
5.759442081374795741e+00,1.903357627927516305e+01
7.005443419520676507e+00,2.560457048418278347e+01
7.544017714601833902e+00,2.657997965192706147e+01
8.062597456382968986e+00,2.707344356024297127e+01
3.486080622771352999e+00,2.652771299237352665e+01
5.752314066804477655e+00,2.529610572995838069e+01
5.139761177268838743e+00,2.850088512049053335e+01
4.782638170192082150e+00,2.135824634910341402e+01
6.308632730817138601e+00,2.353672452077195842e+01
4.209627421778113998e+00,2.232872922324877862e+01
7.225849816364055656e+00,2.621315900977277735e+01
6.763993217049779183e+00,2.249335276701834019e+01
5.126034191896167158e+00,1.943934857897321322e+01
3.688666187924562134e+00,2.462516285927070214e+01
5.207501234092741349e+00,2.410480865124824135e+01
6.607099520171693108e+00,2.719157598591558056e+01
4.029510531605694723e+00,2.102367841683305016e+01
7.900282115611171108e+00,2.464161823828044007e+01
3.393395051762905901e+00,2.032076408731427009e+01
5.794200265803814531e+00,2.204126935019237621e+01
4.440383210775901368e+00,2.321652841779499710e+01
6.154796279239493906e+00,2.738566384542719945e+01
2.023635983450284836e+00,1.959042285053633492e+01
7.904076734000414106e+00,2.899859302284353646e+01
6.960586567945538761e+00,2.414987572642111147e+01
4.849783540675152160e+00,2.649269525378591794e+01
1.591726905531785974e+00,1.856656829284207078e+01
3.709683982619504938e+00,2.280710709742378128e+01
5.359688283277296961e+00,2.774229462374087518e+01
3.061677731257482993e+00,2.459655385449418930e+01
5.600637265379395657e+00,2.520097272935537092e+01
3.242769901525627496e+00,2.382791124123020055e+01
5.326553829552851838e+00,2.309683819066877319e+01
7.072678782510974926e+00,2.636259544053357473e+01
4.454999247607850599e+00,2.288233556610714459e+01
5.662038386197339790e+00,2.171846570420489542e+01
5.484532862747749427e+00,2.454178814882674331e+01
6.011530659367876339e+00,2.512666013103652674e+01
6.089881500533779857e+00,2.649663499471169104e+01
3.022383471826307844e+00,2.424462240167658322e+01
2.860935204147152078e+00,2.071291523372706322e+01
7.601245730050077754e+00,2.583274869249957462e+01
6.775424460005616822e+00,2.576228564813474975e+01
6.285529551536196635e+00,2.358902335097213410e+01
4.817761692715741617e+00,2.011171619536521149e+01
5.298755721018807208e+00,2.536512206815895709e+01
5.779709938019298221e+00,2.676545559106127925e+01
5.522671375567735907e+00,2.097946148464287219e+01
2.064273705672380999e+00,2.268995507868225658e+01
1.743589107606311028e+00,2.307613105204994852e+01
5.734637033936234474e+00,2.455846172307024489e+01
3.243666203482381771e+00,2.100267363963801870e+01
4.045382324676397801e+00,1.890002669873801011e+01
4.815312081132286259e+00,2.408882589277341069e+01
5.474503085964832927e+00,2.492590761018506385e+01
4.842626111096513419e+00,2.528768173655427987e+01
4.251258329336411457e+00,2.649092342623464802e+01
4.135272447122354755e+00,2.462938159665876725e+01
4.424679309387956394e+00,2.664048099355582977e+01
5.166910577961248308e+00,2.553101354464251926e+01
5.288440649010849093e+00,2.526967788023961958e+01
5.040171728377501381e+00,2.408438400217881892e+01
9.395005851512596706e+00,2.342901926658971590e+01
5.732432421040126513e+00,2.476385872569483126e+01
1.128761455390034563e+01,2.770010069756461135e+01
6.952389510928591143e+00,2.303664237726643194e+01
5.091705646343058334e+00,2.614585239937898109e+01
5.591724996168061956e+00,1.926088617407043557e+01
6.509954429185931701e+00,2.235378291857057320e+01
4.619431274305698665e+00,2.365998779784305839e+01
4.807385588891015971e+00,2.410735529727586268e+01
6.533904463120116191e+00,2.836253291078042693e+01
4.043193112783180609e+00,2.366204154682558070e+01
7.532152484136458881e+00,3.135523117882231503e+01
6.951648613564321622e+00,2.611959075564507415e+01
3.179120045799183281e+00,2.105125235210478607e+01
5.251387815948258542e+00,2.452004064590405363e+01
6.426923813489234583e+00,2.395989567428033951e+01
7.723696915668268659e+00,2.365292329288580220e+01
3.717934155957561604e+00,2.372506692565729836e+01
5.326347543950410213e+00,2.231034088119703895e+01
5.382959924515682282e+00,2.300036590809812864e+01
3.041349324714994751e+00,2.232744573080011818e+01
4.804104626303101533e+00,2.358771386295453709e+01
4.989295317181430711e+00,2.437127756948342494e+01
3.943107612492704916e+00,2.226790623531179492e+01
4.740086238837544208e+00,2.570524320072972202e+01
4.928736385868062619e+00,2.325568693073883964e+01
6.221174208368351444e+00,2.757456467915353215e+01
4.642437916835115530e+00,2.626546297184748724e+01
6.607243615075195642e+00,2.564803968573130888e+01
4.536799197650083215e+00,2.964254278048525038e+01
5.120930403940801234e+00,2.337378219090284048e+01
3.519617075919214244e+00,2.199364236816330376e+01
5.166639428405176204e+00,2.631044871086820081e+01
3.994859242246918463e+00,2.078173191489178606e+01
5.302306177888353567e+00,2.309416190015032555e+01
5.071223508516728984e+00,2.783097764268708829e+01
2.179562193368939305e+00,2.284687001799914086e+01
4.897632416545941503e+00,2.437393629389116612e+01
3.287630835365157989e+00,2.075063036493156687e+01
2.068122127242510100e+00,2.482460206282146586e+01
4.545542126759345436e+00,2.422674658893663846e+01
3.290344889221134661e+00,2.204624744591072272e+01
1.950045545968491112e+00,2.181832791569405217e+01
4.956505220795676792e+00,2.678519648897091798e+01
7.104826128652951489e+00,2.396837513244470230e+01
4.238390723490561562e+00,2.074462921122734826e+01
6.655326927103001999e+00,2.622126659120043968e+01
6.404165241009942555e+00,2.303716473805854292e+01
2.193447011443015349e+00,2.114313028159499908e+01
2.746690998280958418e+00,2.071877113055256103e+01
6.425853880387970563e+00,2.249795398641614241e+01
5.892829803465482463e+00,2.621397096600138354e+01
4.904203561832626512e+00,2.313911489305024105e+01
1.000768658748727447e-01,1.316601237578212036e+01
8.154806107200583298e+00,2.735864683530753894e+01
5.311098517284291276e+00,2.715055004676252537e+01
5.464312442730046016e+00,2.444801020010482517e+01
7.906896493016902561e+00,2.674532369296560219e+01
4.127374703418774438e+00,2.239470282231963338e+01
