3.900314241009346983e+00,1.090376059507431350e+01
4.109074597454392297e+00,1.040308747135976120e+01
5.558071380727035660e+00,1.264746978462916971e+01
5.683541547857483778e+00,1.275441335594727477e+01
5.632265001766027623e+00,1.193618538487749881e+01
6.369147052967420564e+00,1.273635402050524057e+01
6.430588498368491557e+00,1.338977295339034690e+01
6.266367179527636111e+00,1.372897615250950487e+01
3.749198531841490656e+00,1.068606554155307009e+01
6.068506184236552414e+00,1.374556051341516927e+01
5.596543372053310428e+00,1.262577009075364032e+01
5.169782240211357127e+00,1.270896628768231373e+01
6.022129021683033656e+00,1.255435278751466477e+01
6.121525116374449738e+00,1.289399758580610289e+01
4.675817244431963005e+00,1.134173723869410111e+01
5.457483362060109755e+00,1.360746350733375110e+01
5.432453884286498003e+00,1.219837893170377363e+01
3.875350341534248511e+00,1.100238011694114526e+01
4.360515560430408222e+00,1.188583560937195394e+01
4.332475087693508975e+00,1.032025906321000441e+01
4.870012322258545190e+00,1.177215935613704367e+01
6.827614780811354755e+00,1.316053078153037603e+01
4.829939766352796759e+00,1.155951829208363968e+01
5.572419366133289031e+00,1.303249602734428336e+01
4.975548238228181930e+00,1.221122539787084094e+01
4.761495959832521052e+00,1.109733647672348233e+01
4.600885292194370813e+00,1.204150668747374553e+01
6.259250023033509969e+00,1.331667762807020239e+01
4.305974752175739440e+00,1.162276742220324266e+01
5.327380982968266565e+00,1.128136989774170296e+01
4.593628971346539913e+00,1.225650699964110579e+01
5.952577858569419789e+00,1.247618003694657851e+01
4.944341420703550760e+00,1.184758347050431659e+01
5.170137256805539927e+00,1.253874958486206914e+01
4.051053174166987958e+00,1.159157073690389161e+01
6.307985461151764284e+00,1.291998212444623917e+01
2.949567586712649181e+00,9.600132664198266497e+00
4.237295170649444387e+00,1.067788488025055216e+01
5.877930468070142744e+00,1.268845874822369169e+01
5.003692966951511778e+00,1.294222294299077625e+01
4.402654852794048779e+00,1.098419831108418521e+01
5.867018608844938754e+00,1.170265266781021296e+01
5.990514590967133124e+00,1.329985674853261912e+01
4.505697105195173080e+00,1.100034430329715818e+01
4.208647767631810588e+00,1.151657322357531399e+01
5.351012229322059888e+00,1.168503650894448498e+01
3.892475277818738810e+00,1.124394079869729701e+01
2.574053655769039661e+00,8.770511658129525046e+00
5.656926117011898292e+00,1.164590336360854650e+01
4.850923978008189863e+00,1.265013018391590727e+01
5.572490921307201361e+00,1.235569237626598316e+01
3.225021504966295360e+00,1.126511320440180697e+01
5.227554126302961457e+00,1.288071559953617573e+01
3.745361123287612948e+00,1.101968974875115670e+01
5.165629080103819604e+00,1.164257448132229911e+01
4.732509824135370913e+00,1.257107641872972792e+01
5.005063459166069428e+00,1.263723577004684984e+01
4.108480522464945217e+00,1.091808695445900312e+01
5.538281970927346975e+00,1.329292412636519138e+01
4.670761559511209526e+00,1.137567755548415782e+01
2.593861857254380343e+00,1.016583592532079017e+01
7.174083266515614454e+00,1.376356863977443901e+01
5.851705319025732877e+00,1.322864173703917778e+01
5.032086095725449404e+00,1.139795166772669610e+01
5.322919658568101120e+00,1.231708119975608895e+01
4.691618423159290785e+00,1.261693936530813254e+01
3.962330812707161698e+00,1.131464985329536255e+01
5.205696611441551269e+00,1.250951223032743265e+01
5.728495887132346809e+00,1.209452811930648686e+01
4.770469590900600743e+00,1.161419958497236138e+01
4.564065684162147640e+00,1.226847850796512063e+01
6.087090115233181109e+00,1.290541062636336989e+01
5.296322901889793044e+00,1.168763953326297411e+01
4.035922256755592130e+00,1.072455064961229354e+01
4.499062506814873963e+00,1.162184819371175948e+01
6.090352760873701143e+00,1.350447295233111689e+01
3.737744147620183366e+00,1.100293407990872119e+01
5.851579348354210452e+00,1.306044252384697657e+01
3.753187354402929721e+00,1.174903469186906158e+01
5.180254997082895940e+00,1.129674928794660005e+01
4.878024567841961812e+00,1.205305185745498875e+01
4.972979627182865237e+00,1.160798238631030088e+01
4.286244709030402333e+00,1.111177108094064003e+01
6.150107513683097160e+00,1.472898757982476070e+01
4.742030068742479898e+00,1.096580695579926967e+01
4.517783216142825076e+00,1.162778994184510140e+01
6.994324059068153687e+00,1.398856567325696076e+01
6.336124060889658516e+00,1.277591177305116332e+01
5.965828201575052780e+00,1.278928420641482333e+01
4.746363324547522744e+00,1.203248954968303330e+01
7.427980688888260019e+00,1.449810424164098066e+01
4.661200249085043268e+00,1.078675222583343185e+01
7.846617377771037738e+00,1.407449758254702488e+01
4.235793800941156206e+00,1.078196661160409953e+01
4.581183211953613998e+00,1.102346043447051294e+01
5.409059209005585345e+00,1.180266693923835852e+01
3.435899467391545059e+00,1.055666283430979036e+01
5.187879441489376298e+00,1.284102260214324609e+01
5.089052507040666917e+00,1.148286915033457944e+01
4.384275796382712365e+00,1.164135901492439196e+01
4.318959239252093241e+00,1.108688811022033782e+01
4.503864071238269595e+00,1.079483842848122421e+01
4.760459682822480332e+00,1.284816380569336580e+01
4.399732285231347184e+00,1.021100397930962522e+01
6.853680748540905476e+00,1.444252329795503265e+01
4.995192684196190669e+00,1.115050006525522619e+01
5.968042527363534688e+00,1.293921445594690312e+01
4.772352947935175393e+00,1.129668243957986640e+01
5.194732986671707131e+00,1.193780248674368849e+01
7.445720894701375769e+00,1.469013543502700081e+01
4.943912271947370485e+00,1.208594819335632664e+01
3.368356567571477722e+00,1.109766998663105753e+01
5.446897532907879480e+00,1.237982981270580218e+01
4.187553399802955489e+00,1.120825793381026969e+01
5.188718888020378728e+00,1.274026766400387345e+01
3.976266041084214553e+00,1.142952868861678084e+01
5.513000409475560915e+00,1.310816961033823702e+01
4.929076160038907695e+00,1.163253389871919907e+01
5.317637110583363302e+00,1.299496906350386460e+01
4.718154164037375864e+00,1.098044193166809812e+01
6.773761243921595288e+00,1.390811079522567084e+01
4.190698633217935232e+00,1.065511736455710334e+01
4.637915162985088990e+00,1.163951165165215684e+01
4.443655519358383543e+00,1.270724076773277922e+01
4.738385569643591033e+00,1.238739458231093593e+01
4.834003766868772978e+00,1.274711493264167395e+01
5.940759694849896633e+00,1.298347532286810591e+01
4.012690164658414105e+00,1.093643396345037466e+01
4.047311877482250964e+00,1.074413316387009409e+01
3.849572501080293918e+00,1.191241520844859636e+01
3.790535319062009911e+00,1.024004416751399127e+01
5.988421034631195461e+00,1.345815267404911886e+01
5.308919390222420986e+00,1.221409251336790014e+01
4.224781551721449091e+00,1.077783786713405334e+01
4.818275232827431864e+00,1.185602848266203502e+01
4.989802562224325833e+00,1.197199842104894607e+01
7.330250483975465414e+00,1.463713051959503808e+01
6.689520399711388343e+00,1.417469742191819115e+01
5.472693397527906178e+00,1.215340511507840837e+01
6.430406395724309832e+00,1.289818351227533455e+01
4.461721062254055070e+00,1.130231050646816371e+01
6.005675740289179387e+00,1.323987720711038207e+01
4.003237424566091107e+00,1.143669263765839972e+01
6.593658935481704120e+00,1.340429694971739671e+01
4.599800091565631632e+00,1.110275721654323888e+01
4.721652232225016732e+00,1.295928026509422359e+01
5.293204264331665243e+00,1.190679407641231080e+01
6.420295999381853136e+00,1.337563340288217617e+01
4.509858478442570373e+00,1.255638330405861680e+01
6.259992563701191948e+00,1.264274970991849933e+01
4.451417495357018694e+00,1.117331997934860865e+01
5.692582249807581540e+00,1.364878204882685253e+01
5.305407600832641180e+00,1.207073868781843018e+01
5.963593669569632105e+00,1.285092363190658027e+01
6.962232185710300669e+00,1.379421922668592337e+01
4.871296867385386697e+00,1.215027833954994207e+01
5.577421600525788392e+00,1.329874270442443418e+01
3.395253980586371512e+00,1.095433721723017406e+01
5.534065832432121468e+00,1.250669471407756816e+01
5.258822813378953853e+00,1.316633851648630049e+01
6.790138503093226419e+00,1.358448208253137857e+01
4.726570601997549304e+00,1.158831879963332057e+01
5.162780977405264871e+00,1.219978684747145614e+01
5.599191976114616942e+00,1.242177938096119938e+01
3.274534112299871680e+00,1.054764316258880896e+01
5.471418109005027119e+00,1.272694845899417970e+01
4.959245651654994091e+00,1.234194045449195798e+01
5.780389413519946729e+00,1.258660037018216293e+01
3.701219257732207168e+00,1.063823192647483040e+01
6.260090034725338981e+00,1.314511264857564043e+01
4.815285818002880802e+00,1.166025911604601539e+01
4.847980438548302295e+00,1.187314672214471400e+01
6.310237966929890696e+00,1.308445405388014038e+01
6.337476279553623471e+00,1.356085257691980317e+01
4.871155188194306263e+00,1.152207718004504500e+01
5.532347169060967573e+00,1.277910722435631463e+01
7.024189354628681770e+00,1.374444262528927752e+01
3.924413500376312758e+00,1.066585097769710266e+01
4.455945710293734763e+00,1.177116557620386672e+01
4.760100243240133366e+00,1.118317852363161258e+01
4.677826143968669470e+00,1.083682245604629379e+01
5.407577614104267738e+00,1.276707930873572749e+01
4.193978578601114116e+00,1.195118195882033341e+01
4.255011482102894149e+00,1.194112192388383598e+01
6.069345687595928851e+00,1.285077686461935009e+01
7.235288404342539614e+00,1.429208245811332567e+01
5.688285109170122311e+00,1.282110185749133358e+01
4.512510313870400580e+00,1.199866057624958060e+01
4.483829974002675911e+00,1.076297529867105141e+01
5.827405327224659537e+00,1.253841152227200695e+01
3.395351047697457769e+00,1.046648291887916571e+01
5.173487837199250094e+00,1.228708581828900037e+01
5.052685173055975199e+00,1.095991012384518370e+01
4.722537552473690781e+00,1.196983885915503798e+01
6.523018156123609579e+00,1.426522025863722476e+01
5.419462346098309347e+00,1.205277100418115488e+01
3.383129292825106660e+00,9.858268383541755497e+00
5.214270196795371071e+00,1.236694689768101618e+01
4.824449293655718840e+00,1.159885495590030757e+01
6.538526877573662688e+00,1.334114540204267563e+01
3.969266043513866915e+00,1.063933905963465776e+01
4.129432039160920276e+00,1.157413768353824501e+01
3.938269599679671273e+00,1.062449905443187248e+01
4.556642786462056449e+00,1.229507559839749575e+01
2.945109329516501617e+00,1.013737012569107776e+01
6.439801709254584949e+00,1.344906178754174952e+01
5.366046181568876250e+00,1.259276977578489110e+01
4.462506241976551991e+00,1.135033980420673139e+01
5.799208332307715708e+00,1.349948162805799434e+01
5.047828222463179415e+00,1.201045604527640442e+01
4.518978800811642493e+00,1.184797901766611083e+01
4.967347022230772069e+00,1.262145921438668061e+01
5.805626819895737256e+00,1.198917252193962568e+01
4.840138122201557813e+00,1.194808068461650308e+01
4.925400695019544806e+00,1.252568627004269608e+01
7.853082240387688984e+00,1.458240154806402167e+01
4.239469553477356101e+00,1.211556818503097865e+01
3.563696732749776164e+00,1.046301947285291689e+01
4.273981861732857546e+00,1.115270179131864303e+01
4.723593777312409259e+00,1.163697734548678220e+01
3.376331617887844416e+00,9.978892688986647386e+00
5.447655486879098063e+00,1.143072214916821139e+01
4.546633211937440855e+00,1.228481525255152285e+01
5.503907875477492162e+00,1.226274620620693057e+01
5.388235629784764669e+00,1.286694219741096745e+01
6.417817160562831802e+00,1.365898171253256521e+01
5.006540100178131780e+00,1.168867598442780675e+01
4.206845703118154312e+00,1.140720830024443266e+01
3.511642814383255207e+00,1.063245257410471112e+01
7.035572182510575701e+00,1.432878239003881937e+01
5.911451763644985924e+00,1.267036533922641617e+01
5.117190227737483887e+00,1.109347082119206540e+01
4.451290278156636582e+00,1.065188349731223560e+01
4.709566555243374530e+00,1.221577418304443796e+01
6.456967009358844933e+00,1.287488614058972125e+01
5.148177857829145943e+00,1.159500188166286350e+01
6.504371823218185966e+00,1.371931707801902434e+01
4.130012169752421691e+00,1.200966492061914259e+01
2.753572745359575968e+00,1.117460562304052729e+01
5.833291846318993557e+00,1.378054641378529688e+01
4.373930327749009805e+00,1.154003629707248990e+01
5.592717894044169746e+00,1.250258935053981091e+01
4.336477289079770259e+00,1.097758613303064656e+01
5.382001103186055957e+00,1.274443773373609368e+01
5.269066690649981233e+00,1.239376987076261827e+01
4.866122182062686541e+00,1.265902415444479168e+01
4.628126323810435316e+00,1.223790005977030759e+01
2.664305562692824481e+00,9.522679326268265854e+00
7.381584481411048060e+00,1.409698228931476827e+01
5.724978404362682127e+00,1.305474559078707308e+01
4.766021637642046116e+00,1.201197066599274343e+01
6.247458198033142729e+00,1.309669516785273302e+01
5.370076792455436454e+00,1.332335872313985980e+01
4.192010510466095852e+00,1.141771606902486802e+01
4.931943468807725495e+00,1.187314095303420380e+01
4.085567559118236325e+00,1.069986258552870595e+01
4.744358181007219954e+00,1.202806754714362469e+01
